Issue.year,Issue.age,Sex,Smoker.Status,Channel
2001,38,F,S,Online
2002,38,F,S,Telemarketer
2002,38,F,S,Agent
2002,38,F,S,Online
2003,38,F,S,Telemarketer
2003,38,F,S,Agent
2003,38,F,S,Online
2004,38,F,S,Telemarketer
2004,38,F,S,Agent
2004,38,F,S,Online
2005,38,F,S,Telemarketer
2005,38,F,S,Agent
2005,38,F,S,Online
2006,38,F,S,Telemarketer
2006,38,F,S,Agent
2006,38,F,S,Online
2007,38,F,S,Telemarketer
2007,38,F,S,Agent
2007,38,F,S,Online
2008,38,F,S,Telemarketer
2008,38,F,S,Agent
2008,38,F,S,Online
2009,38,F,S,Telemarketer
2009,38,F,S,Agent
2009,38,F,S,Online
2010,38,F,S,Telemarketer
2010,38,F,S,Agent
2010,38,F,S,Online
2011,38,F,S,Telemarketer
2011,38,F,S,Agent
2011,38,F,S,Online
2012,38,F,S,Telemarketer
2012,38,F,S,Agent
2012,38,F,S,Online
2013,38,F,S,Telemarketer
2013,38,F,S,Agent
2013,38,F,S,Online
2014,38,F,S,Telemarketer
2014,38,F,S,Agent
2014,38,F,S,Online
2015,38,F,S,Telemarketer
2015,38,F,S,Agent
2015,38,F,S,Online
2016,38,F,S,Telemarketer
2016,38,F,S,Agent
2016,38,F,S,Online
2017,38,F,S,Telemarketer
2017,38,F,S,Agent
2017,38,F,S,Online
2018,38,F,S,Telemarketer
2018,38,F,S,Agent
2018,38,F,S,Online
2019,38,F,S,Telemarketer
2019,38,F,S,Agent
2019,38,F,S,Online
2020,38,F,S,Telemarketer
2020,38,F,S,Agent
2020,38,F,S,Online
2021,38,F,S,Telemarketer
2021,38,F,S,Agent
2021,38,F,S,Online
2022,38,F,S,Telemarketer
2022,38,F,S,Agent
2022,38,F,S,Online
2023,38,F,S,Telemarketer
2023,38,F,S,Agent
2023,38,F,S,Online
2001,39,M,NS,Telemarketer
2001,39,M,NS,Agent
2001,39,M,NS,Online
2002,39,M,NS,Telemarketer
2002,39,M,NS,Agent
2002,39,M,NS,Online
2003,39,M,NS,Telemarketer
2003,39,M,NS,Agent
2003,39,M,NS,Online
2004,39,M,NS,Telemarketer
2004,39,M,NS,Agent
2004,39,M,NS,Online
2005,39,M,NS,Telemarketer
2005,39,M,NS,Agent
2005,39,M,NS,Online
2006,39,M,NS,Telemarketer
2006,39,M,NS,Agent
2006,39,M,NS,Online
2007,39,M,NS,Telemarketer
2007,39,M,NS,Agent
2007,39,M,NS,Online
2008,39,M,NS,Telemarketer
2008,39,M,NS,Agent
2008,39,M,NS,Online
2009,39,M,NS,Telemarketer
2009,39,M,NS,Agent
2009,39,M,NS,Online
2010,39,M,NS,Telemarketer
2010,39,M,NS,Agent
2010,39,M,NS,Online
2011,39,M,NS,Telemarketer
2011,39,M,NS,Agent
2011,39,M,NS,Online
2012,39,M,NS,Telemarketer
2012,39,M,NS,Agent
2012,39,M,NS,Online
2013,39,M,NS,Telemarketer
2013,39,M,NS,Agent
2013,39,M,NS,Online
2014,39,M,NS,Telemarketer
2014,39,M,NS,Agent
2014,39,M,NS,Online
2015,39,M,NS,Telemarketer
2015,39,M,NS,Agent
2015,39,M,NS,Online
2016,39,M,NS,Telemarketer
2016,39,M,NS,Agent
2016,39,M,NS,Online
2017,39,M,NS,Telemarketer
2017,39,M,NS,Agent
2017,39,M,NS,Online
2018,39,M,NS,Telemarketer
2018,39,M,NS,Agent
2018,39,M,NS,Online
2019,39,M,NS,Telemarketer
2019,39,M,NS,Agent
2019,39,M,NS,Online
2020,39,M,NS,Telemarketer
2020,39,M,NS,Agent
2020,39,M,NS,Online
2021,39,M,NS,Telemarketer
2021,39,M,NS,Agent
2021,39,M,NS,Online
2022,39,M,NS,Telemarketer
2022,39,M,NS,Agent
2022,39,M,NS,Online
2023,39,M,NS,Telemarketer
2023,39,M,NS,Agent
2023,39,M,NS,Online
2001,39,M,S,Telemarketer
2001,39,M,S,Agent
2001,39,M,S,Online
2002,39,M,S,Telemarketer
2002,39,M,S,Agent
2002,39,M,S,Online
2003,39,M,S,Telemarketer
2003,39,M,S,Agent
2003,39,M,S,Online
2004,39,M,S,Telemarketer
2004,39,M,S,Agent
2004,39,M,S,Online
2005,39,M,S,Telemarketer
2005,39,M,S,Agent
2005,39,M,S,Online
2006,39,M,S,Telemarketer
2006,39,M,S,Agent
2006,39,M,S,Online
2007,39,M,S,Telemarketer
2007,39,M,S,Agent
2007,39,M,S,Online
2008,39,M,S,Telemarketer
2008,39,M,S,Agent
2008,39,M,S,Online
2009,39,M,S,Telemarketer
2009,39,M,S,Agent
2009,39,M,S,Online
2010,39,M,S,Telemarketer
2010,39,M,S,Agent
2010,39,M,S,Online
2011,39,M,S,Telemarketer
2011,39,M,S,Agent
2011,39,M,S,Online
2012,39,M,S,Telemarketer
2012,39,M,S,Agent
2012,39,M,S,Online
2013,39,M,S,Telemarketer
2013,39,M,S,Agent
2013,39,M,S,Online
2014,39,M,S,Telemarketer
2014,39,M,S,Agent
2014,39,M,S,Online
2015,39,M,S,Telemarketer
2015,39,M,S,Agent
2015,39,M,S,Online
2016,39,M,S,Telemarketer
2016,39,M,S,Agent
2016,39,M,S,Online
2017,39,M,S,Telemarketer
2017,39,M,S,Agent
2017,39,M,S,Online
2018,39,M,S,Telemarketer
2018,39,M,S,Agent
2018,39,M,S,Online
2019,39,M,S,Telemarketer
2019,39,M,S,Agent
2019,39,M,S,Online
2020,39,M,S,Telemarketer
2020,39,M,S,Agent
2020,39,M,S,Online
2021,39,M,S,Telemarketer
2021,39,M,S,Agent
2021,39,M,S,Online
2022,39,M,S,Telemarketer
2022,39,M,S,Agent
2022,39,M,S,Online
2023,39,M,S,Telemarketer
2023,39,M,S,Agent
2023,39,M,S,Online
2001,39,F,NS,Telemarketer
2001,39,F,NS,Agent
2001,39,F,NS,Online
2002,39,F,NS,Telemarketer
2002,39,F,NS,Agent
2002,39,F,NS,Online
2003,39,F,NS,Telemarketer
2003,39,F,NS,Agent
2003,39,F,NS,Online
2004,39,F,NS,Telemarketer
2004,39,F,NS,Agent
2004,39,F,NS,Online
2005,39,F,NS,Telemarketer
2005,39,F,NS,Agent
2005,39,F,NS,Online
2006,39,F,NS,Telemarketer
2006,39,F,NS,Agent
2006,39,F,NS,Online
2007,39,F,NS,Telemarketer
2007,39,F,NS,Agent
2007,39,F,NS,Online
2008,39,F,NS,Telemarketer
2008,39,F,NS,Agent
2008,39,F,NS,Online
2009,39,F,NS,Telemarketer
2009,39,F,NS,Agent
2009,39,F,NS,Online
2010,39,F,NS,Telemarketer
2010,39,F,NS,Agent
2010,39,F,NS,Online
2011,39,F,NS,Telemarketer
2011,39,F,NS,Agent
2011,39,F,NS,Online
2012,39,F,NS,Telemarketer
2012,39,F,NS,Agent
2012,39,F,NS,Online
2013,39,F,NS,Telemarketer
2013,39,F,NS,Agent
2013,39,F,NS,Online
2014,39,F,NS,Telemarketer
2014,39,F,NS,Agent
2014,39,F,NS,Online
2015,39,F,NS,Telemarketer
2015,39,F,NS,Agent
2015,39,F,NS,Online
2016,39,F,NS,Telemarketer
2016,39,F,NS,Agent
2016,39,F,NS,Online
2017,39,F,NS,Telemarketer
2017,39,F,NS,Agent
2017,39,F,NS,Online
2018,39,F,NS,Telemarketer
2018,39,F,NS,Agent
2018,39,F,NS,Online
2019,39,F,NS,Telemarketer
2019,39,F,NS,Agent
2019,39,F,NS,Online
2020,39,F,NS,Telemarketer
2020,39,F,NS,Agent
2020,39,F,NS,Online
2021,39,F,NS,Telemarketer
2021,39,F,NS,Agent
2021,39,F,NS,Online
2022,39,F,NS,Telemarketer
2022,39,F,NS,Agent
2022,39,F,NS,Online
2023,39,F,NS,Telemarketer
2023,39,F,NS,Agent
2023,39,F,NS,Online
2001,39,F,S,Telemarketer
2001,39,F,S,Agent
2001,39,F,S,Online
2002,39,F,S,Telemarketer
2002,39,F,S,Agent
2002,39,F,S,Online
2003,39,F,S,Telemarketer
2003,39,F,S,Agent
2003,39,F,S,Online
2004,39,F,S,Telemarketer
2004,39,F,S,Agent
2004,39,F,S,Online
2005,39,F,S,Telemarketer
2005,39,F,S,Agent
2005,39,F,S,Online
2006,39,F,S,Telemarketer
2006,39,F,S,Agent
2006,39,F,S,Online
2007,39,F,S,Telemarketer
2007,39,F,S,Agent
2007,39,F,S,Online
2008,39,F,S,Telemarketer
2008,39,F,S,Agent
2008,39,F,S,Online
2009,39,F,S,Telemarketer
2009,39,F,S,Agent
2009,39,F,S,Online
2010,39,F,S,Telemarketer
2010,39,F,S,Agent
2010,39,F,S,Online
2011,39,F,S,Telemarketer
2011,39,F,S,Agent
2011,39,F,S,Online
2012,39,F,S,Telemarketer
2012,39,F,S,Agent
2012,39,F,S,Online
2013,39,F,S,Telemarketer
2013,39,F,S,Agent
2013,39,F,S,Online
2014,39,F,S,Telemarketer
2014,39,F,S,Agent
2014,39,F,S,Online
2015,39,F,S,Telemarketer
2015,39,F,S,Agent
2015,39,F,S,Online
2016,39,F,S,Telemarketer
2016,39,F,S,Agent
2016,39,F,S,Online
2017,39,F,S,Telemarketer
2017,39,F,S,Agent
2017,39,F,S,Online
2018,39,F,S,Telemarketer
2018,39,F,S,Agent
2018,39,F,S,Online
2019,39,F,S,Telemarketer
2019,39,F,S,Agent
2019,39,F,S,Online
2020,39,F,S,Telemarketer
2020,39,F,S,Agent
2020,39,F,S,Online
2021,39,F,S,Telemarketer
2021,39,F,S,Agent
2021,39,F,S,Online
2022,39,F,S,Telemarketer
2022,39,F,S,Agent
2022,39,F,S,Online
2023,39,F,S,Telemarketer
2023,39,F,S,Agent
2023,39,F,S,Online
2001,40,M,NS,Telemarketer
2001,40,M,NS,Agent
2001,40,M,NS,Online
2002,40,M,NS,Telemarketer
2002,40,M,NS,Agent
2002,40,M,NS,Online
2003,40,M,NS,Telemarketer
2003,40,M,NS,Agent
2003,40,M,NS,Online
2004,40,M,NS,Telemarketer
2004,40,M,NS,Agent
2004,40,M,NS,Online
2005,40,M,NS,Telemarketer
2005,40,M,NS,Agent
2005,40,M,NS,Online
2006,40,M,NS,Telemarketer
2006,40,M,NS,Agent
2006,40,M,NS,Online
2007,40,M,NS,Telemarketer
2007,40,M,NS,Agent
2007,40,M,NS,Online
2008,40,M,NS,Telemarketer
2008,40,M,NS,Agent
2008,40,M,NS,Online
2009,40,M,NS,Telemarketer
2009,40,M,NS,Agent
2009,40,M,NS,Online
2010,40,M,NS,Telemarketer
2010,40,M,NS,Agent
2010,40,M,NS,Online
2011,40,M,NS,Telemarketer
2011,40,M,NS,Agent
2011,40,M,NS,Online
2012,40,M,NS,Telemarketer
2012,40,M,NS,Agent
2012,40,M,NS,Online
2013,40,M,NS,Telemarketer
2013,40,M,NS,Agent
2013,40,M,NS,Online
2014,40,M,NS,Telemarketer
2014,40,M,NS,Agent
2014,40,M,NS,Online
2015,40,M,NS,Telemarketer
2015,40,M,NS,Agent
2015,40,M,NS,Online
2016,40,M,NS,Telemarketer
2016,40,M,NS,Agent
2016,40,M,NS,Online
2017,40,M,NS,Telemarketer
2017,40,M,NS,Agent
2017,40,M,NS,Online
2018,40,M,NS,Telemarketer
2018,40,M,NS,Agent
2018,40,M,NS,Online
2019,40,M,NS,Telemarketer
2019,40,M,NS,Agent
2019,40,M,NS,Online
2020,40,M,NS,Telemarketer
2020,40,M,NS,Agent
2020,40,M,NS,Online
2021,40,M,NS,Telemarketer
2021,40,M,NS,Agent
2021,40,M,NS,Online
2022,40,M,NS,Telemarketer
2022,40,M,NS,Agent
2022,40,M,NS,Online
2023,40,M,NS,Telemarketer
2023,40,M,NS,Agent
2023,40,M,NS,Online
2001,40,M,S,Telemarketer
2001,40,M,S,Agent
2001,40,M,S,Online
2002,40,M,S,Telemarketer
2002,40,M,S,Agent
2002,40,M,S,Online
2003,40,M,S,Telemarketer
2003,40,M,S,Agent
2003,40,M,S,Online
2004,40,M,S,Telemarketer
2004,40,M,S,Agent
2004,40,M,S,Online
2005,40,M,S,Telemarketer
2005,40,M,S,Agent
2005,40,M,S,Online
2006,40,M,S,Telemarketer
2006,40,M,S,Agent
2006,40,M,S,Online
2007,40,M,S,Telemarketer
2007,40,M,S,Agent
2007,40,M,S,Online
2008,40,M,S,Telemarketer
2008,40,M,S,Agent
2008,40,M,S,Online
2009,40,M,S,Telemarketer
2009,40,M,S,Agent
2009,40,M,S,Online
2010,40,M,S,Telemarketer
2010,40,M,S,Agent
2010,40,M,S,Online
2011,40,M,S,Telemarketer
2011,40,M,S,Agent
2011,40,M,S,Online
2012,40,M,S,Telemarketer
2012,40,M,S,Agent
2012,40,M,S,Online
2013,40,M,S,Telemarketer
2013,40,M,S,Agent
2013,40,M,S,Online
2014,40,M,S,Telemarketer
2014,40,M,S,Agent
2014,40,M,S,Online
2015,40,M,S,Telemarketer
2015,40,M,S,Agent
2015,40,M,S,Online
2016,40,M,S,Telemarketer
2016,40,M,S,Agent
2016,40,M,S,Online
2017,40,M,S,Telemarketer
2017,40,M,S,Agent
2017,40,M,S,Online
2018,40,M,S,Telemarketer
2018,40,M,S,Agent
2018,40,M,S,Online
2019,40,M,S,Telemarketer
2019,40,M,S,Agent
2019,40,M,S,Online
2020,40,M,S,Telemarketer
2020,40,M,S,Agent
2020,40,M,S,Online
2021,40,M,S,Telemarketer
2021,40,M,S,Agent
2021,40,M,S,Online
2022,40,M,S,Telemarketer
2022,40,M,S,Agent
2022,40,M,S,Online
2023,40,M,S,Telemarketer
2023,40,M,S,Agent
2023,40,M,S,Online
2001,40,F,NS,Telemarketer
2001,40,F,NS,Agent
2001,40,F,NS,Online
2002,40,F,NS,Telemarketer
2002,40,F,NS,Agent
2002,40,F,NS,Online
2003,40,F,NS,Telemarketer
2003,40,F,NS,Agent
2003,40,F,NS,Online
2004,40,F,NS,Telemarketer
2004,40,F,NS,Agent
2004,40,F,NS,Online
2005,40,F,NS,Telemarketer
2005,40,F,NS,Agent
2005,40,F,NS,Online
2006,40,F,NS,Telemarketer
2006,40,F,NS,Agent
2006,40,F,NS,Online
2007,40,F,NS,Telemarketer
2007,40,F,NS,Agent
2007,40,F,NS,Online
2008,40,F,NS,Telemarketer
2008,40,F,NS,Agent
2008,40,F,NS,Online
2009,40,F,NS,Telemarketer
2009,40,F,NS,Agent
2009,40,F,NS,Online
2010,40,F,NS,Telemarketer
2010,40,F,NS,Agent
2010,40,F,NS,Online
2011,40,F,NS,Telemarketer
2011,40,F,NS,Agent
2011,40,F,NS,Online
2012,40,F,NS,Telemarketer
2012,40,F,NS,Agent
2012,40,F,NS,Online
2013,40,F,NS,Telemarketer
2013,40,F,NS,Agent
2013,40,F,NS,Online
2014,40,F,NS,Telemarketer
2014,40,F,NS,Agent
2014,40,F,NS,Online
2015,40,F,NS,Telemarketer
2015,40,F,NS,Agent
2015,40,F,NS,Online
2016,40,F,NS,Telemarketer
2016,40,F,NS,Agent
2016,40,F,NS,Online
2017,40,F,NS,Telemarketer
2017,40,F,NS,Agent
2017,40,F,NS,Online
2018,40,F,NS,Telemarketer
2018,40,F,NS,Agent
2018,40,F,NS,Online
2019,40,F,NS,Telemarketer
2019,40,F,NS,Agent
2019,40,F,NS,Online
2020,40,F,NS,Telemarketer
2020,40,F,NS,Agent
2020,40,F,NS,Online
2021,40,F,NS,Telemarketer
2021,40,F,NS,Agent
2021,40,F,NS,Online
2022,40,F,NS,Telemarketer
2022,40,F,NS,Agent
2022,40,F,NS,Online
2023,40,F,NS,Telemarketer
2023,40,F,NS,Agent
2023,40,F,NS,Online
2001,40,F,S,Telemarketer
2001,40,F,S,Agent
2001,40,F,S,Online
2002,40,F,S,Telemarketer
2002,40,F,S,Agent
2002,40,F,S,Online
2003,40,F,S,Telemarketer
2003,40,F,S,Agent
2003,40,F,S,Online
2004,40,F,S,Telemarketer
2004,40,F,S,Agent
2004,40,F,S,Online
2005,40,F,S,Telemarketer
2005,40,F,S,Agent
2005,40,F,S,Online
2006,40,F,S,Telemarketer
2006,40,F,S,Agent
2006,40,F,S,Online
2007,40,F,S,Telemarketer
2007,40,F,S,Agent
2007,40,F,S,Online
2008,40,F,S,Telemarketer
2008,40,F,S,Agent
2008,40,F,S,Online
2009,40,F,S,Telemarketer
2009,40,F,S,Agent
2009,40,F,S,Online
2010,40,F,S,Telemarketer
2010,40,F,S,Agent
2010,40,F,S,Online
2011,40,F,S,Telemarketer
2011,40,F,S,Agent
2011,40,F,S,Online
2012,40,F,S,Telemarketer
2012,40,F,S,Agent
2012,40,F,S,Online
2013,40,F,S,Telemarketer
2013,40,F,S,Agent
2013,40,F,S,Online
2014,40,F,S,Telemarketer
2014,40,F,S,Agent
2014,40,F,S,Online
2015,40,F,S,Telemarketer
2015,40,F,S,Agent
2015,40,F,S,Online
2016,40,F,S,Telemarketer
2016,40,F,S,Agent
2016,40,F,S,Online
2017,40,F,S,Telemarketer
2017,40,F,S,Agent
2017,40,F,S,Online
2018,40,F,S,Telemarketer
2018,40,F,S,Agent
2018,40,F,S,Online
2019,40,F,S,Telemarketer
2019,40,F,S,Agent
2019,40,F,S,Online
2020,40,F,S,Telemarketer
2020,40,F,S,Agent
2020,40,F,S,Online
2021,40,F,S,Telemarketer
2021,40,F,S,Agent
2021,40,F,S,Online
2022,40,F,S,Telemarketer
2022,40,F,S,Agent
2022,40,F,S,Online
2023,40,F,S,Telemarketer
2023,40,F,S,Agent
2023,40,F,S,Online
2001,41,M,NS,Telemarketer
2001,41,M,NS,Agent
2001,41,M,NS,Online
2002,41,M,NS,Telemarketer
2002,41,M,NS,Agent
2002,41,M,NS,Online
2003,41,M,NS,Telemarketer
2003,41,M,NS,Agent
2003,41,M,NS,Online
2004,41,M,NS,Telemarketer
2004,41,M,NS,Agent
2004,41,M,NS,Online
2005,41,M,NS,Telemarketer
2005,41,M,NS,Agent
2005,41,M,NS,Online
2006,41,M,NS,Telemarketer
2006,41,M,NS,Agent
2006,41,M,NS,Online
2007,41,M,NS,Telemarketer
2007,41,M,NS,Agent
2007,41,M,NS,Online
2008,41,M,NS,Telemarketer
2008,41,M,NS,Agent
2008,41,M,NS,Online
2009,41,M,NS,Telemarketer
2009,41,M,NS,Agent
2009,41,M,NS,Online
2010,41,M,NS,Telemarketer
2010,41,M,NS,Agent
2010,41,M,NS,Online
2011,41,M,NS,Telemarketer
2011,41,M,NS,Agent
2011,41,M,NS,Online
2012,41,M,NS,Telemarketer
2012,41,M,NS,Agent
2012,41,M,NS,Online
2013,41,M,NS,Telemarketer
2013,41,M,NS,Agent
2013,41,M,NS,Online
2014,41,M,NS,Telemarketer
2014,41,M,NS,Agent
2014,41,M,NS,Online
2015,41,M,NS,Telemarketer
2015,41,M,NS,Agent
2015,41,M,NS,Online
2016,41,M,NS,Telemarketer
2016,41,M,NS,Agent
2016,41,M,NS,Online
2017,41,M,NS,Telemarketer
2017,41,M,NS,Agent
2017,41,M,NS,Online
2018,41,M,NS,Telemarketer
2018,41,M,NS,Agent
2018,41,M,NS,Online
2019,41,M,NS,Telemarketer
2019,41,M,NS,Agent
2019,41,M,NS,Online
2020,41,M,NS,Telemarketer
2020,41,M,NS,Agent
2020,41,M,NS,Online
2021,41,M,NS,Telemarketer
2021,41,M,NS,Agent
2021,41,M,NS,Online
2022,41,M,NS,Telemarketer
2022,41,M,NS,Agent
2022,41,M,NS,Online
2023,41,M,NS,Telemarketer
2023,41,M,NS,Agent
2023,41,M,NS,Online
2001,41,M,S,Telemarketer
2001,41,M,S,Agent
2001,41,M,S,Online
2002,41,M,S,Telemarketer
2002,41,M,S,Agent
2002,41,M,S,Online
2003,41,M,S,Telemarketer
2003,41,M,S,Agent
2003,41,M,S,Online
2004,41,M,S,Telemarketer
2004,41,M,S,Agent
2004,41,M,S,Online
2005,41,M,S,Telemarketer
2005,41,M,S,Agent
2005,41,M,S,Online
2006,41,M,S,Telemarketer
2006,41,M,S,Agent
2006,41,M,S,Online
2007,41,M,S,Telemarketer
2007,41,M,S,Agent
2007,41,M,S,Online
2008,41,M,S,Telemarketer
2008,41,M,S,Agent
2008,41,M,S,Online
2009,41,M,S,Telemarketer
2009,41,M,S,Agent
2009,41,M,S,Online
2010,41,M,S,Telemarketer
2010,41,M,S,Agent
2010,41,M,S,Online
2011,41,M,S,Telemarketer
2011,41,M,S,Agent
2011,41,M,S,Online
2012,41,M,S,Telemarketer
2012,41,M,S,Agent
2012,41,M,S,Online
2013,41,M,S,Telemarketer
2013,41,M,S,Agent
2013,41,M,S,Online
2014,41,M,S,Telemarketer
2014,41,M,S,Agent
2014,41,M,S,Online
2015,41,M,S,Telemarketer
2015,41,M,S,Agent
2015,41,M,S,Online
2016,41,M,S,Telemarketer
2016,41,M,S,Agent
2016,41,M,S,Online
2017,41,M,S,Telemarketer
2017,41,M,S,Agent
2017,41,M,S,Online
2018,41,M,S,Telemarketer
2018,41,M,S,Agent
2018,41,M,S,Online
2019,41,M,S,Telemarketer
2019,41,M,S,Agent
2019,41,M,S,Online
2020,41,M,S,Telemarketer
2020,41,M,S,Agent
2020,41,M,S,Online
2021,41,M,S,Telemarketer
2021,41,M,S,Agent
2021,41,M,S,Online
2022,41,M,S,Telemarketer
2022,41,M,S,Agent
2022,41,M,S,Online
2023,41,M,S,Telemarketer
2023,41,M,S,Agent
2023,41,M,S,Online
2001,41,F,NS,Telemarketer
2001,41,F,NS,Agent
2001,41,F,NS,Online
2002,41,F,NS,Telemarketer
2002,41,F,NS,Agent
2002,41,F,NS,Online
2003,41,F,NS,Telemarketer
2003,41,F,NS,Agent
2003,41,F,NS,Online
2004,41,F,NS,Telemarketer
2004,41,F,NS,Agent
2004,41,F,NS,Online
2005,41,F,NS,Telemarketer
2005,41,F,NS,Agent
2005,41,F,NS,Online
2006,41,F,NS,Telemarketer
2006,41,F,NS,Agent
2006,41,F,NS,Online
2007,41,F,NS,Telemarketer
2007,41,F,NS,Agent
2007,41,F,NS,Online
2008,41,F,NS,Telemarketer
2008,41,F,NS,Agent
2008,41,F,NS,Online
2009,41,F,NS,Telemarketer
2009,41,F,NS,Agent
2009,41,F,NS,Online
2010,41,F,NS,Telemarketer
2010,41,F,NS,Agent
2010,41,F,NS,Online
2011,41,F,NS,Telemarketer
2011,41,F,NS,Agent
2011,41,F,NS,Online
2012,41,F,NS,Telemarketer
2012,41,F,NS,Agent
2012,41,F,NS,Online
2013,41,F,NS,Telemarketer
2013,41,F,NS,Agent
2013,41,F,NS,Online
2014,41,F,NS,Telemarketer
2014,41,F,NS,Agent
2014,41,F,NS,Online
2015,41,F,NS,Telemarketer
2015,41,F,NS,Agent
2015,41,F,NS,Online
2016,41,F,NS,Telemarketer
2016,41,F,NS,Agent
2016,41,F,NS,Online
2017,41,F,NS,Telemarketer
2017,41,F,NS,Agent
2017,41,F,NS,Online
2018,41,F,NS,Telemarketer
2018,41,F,NS,Agent
2018,41,F,NS,Online
2019,41,F,NS,Telemarketer
2019,41,F,NS,Agent
2019,41,F,NS,Online
2020,41,F,NS,Telemarketer
2020,41,F,NS,Agent
2020,41,F,NS,Online
2021,41,F,NS,Telemarketer
2021,41,F,NS,Agent
2021,41,F,NS,Online
2022,41,F,NS,Telemarketer
2022,41,F,NS,Agent
2022,41,F,NS,Online
2023,41,F,NS,Telemarketer
2023,41,F,NS,Agent
2023,41,F,NS,Online
2001,41,F,S,Telemarketer
2001,41,F,S,Agent
2001,41,F,S,Online
2002,41,F,S,Telemarketer
2002,41,F,S,Agent
2002,41,F,S,Online
2003,41,F,S,Telemarketer
2003,41,F,S,Agent
2003,41,F,S,Online
2004,41,F,S,Telemarketer
2004,41,F,S,Agent
2004,41,F,S,Online
2005,41,F,S,Telemarketer
2005,41,F,S,Agent
2005,41,F,S,Online
2006,41,F,S,Telemarketer
2006,41,F,S,Agent
2006,41,F,S,Online
2007,41,F,S,Telemarketer
2007,41,F,S,Agent
2007,41,F,S,Online
2008,41,F,S,Telemarketer
2008,41,F,S,Agent
2008,41,F,S,Online
2009,41,F,S,Telemarketer
2009,41,F,S,Agent
2009,41,F,S,Online
2010,41,F,S,Telemarketer
2010,41,F,S,Agent
2010,41,F,S,Online
2011,41,F,S,Telemarketer
2011,41,F,S,Agent
2011,41,F,S,Online
2012,41,F,S,Telemarketer
2012,41,F,S,Agent
2012,41,F,S,Online
2013,41,F,S,Telemarketer
2013,41,F,S,Agent
2013,41,F,S,Online
2014,41,F,S,Telemarketer
2014,41,F,S,Agent
2014,41,F,S,Online
2015,41,F,S,Telemarketer
2015,41,F,S,Agent
2015,41,F,S,Online
2016,41,F,S,Telemarketer
2016,41,F,S,Agent
2016,41,F,S,Online
2017,41,F,S,Telemarketer
2017,41,F,S,Agent
2017,41,F,S,Online
2018,41,F,S,Telemarketer
2018,41,F,S,Agent
2018,41,F,S,Online
2019,41,F,S,Telemarketer
2019,41,F,S,Agent
2019,41,F,S,Online
2020,41,F,S,Telemarketer
2020,41,F,S,Agent
2020,41,F,S,Online
2021,41,F,S,Telemarketer
2021,41,F,S,Agent
2021,41,F,S,Online
2022,41,F,S,Telemarketer
2022,41,F,S,Agent
2022,41,F,S,Online
2023,41,F,S,Telemarketer
2023,41,F,S,Agent
2023,41,F,S,Online
2001,42,M,NS,Telemarketer
2001,42,M,NS,Agent
2001,42,M,NS,Online
2002,42,M,NS,Telemarketer
2002,42,M,NS,Agent
2002,42,M,NS,Online
2003,42,M,NS,Telemarketer
2003,42,M,NS,Agent
2003,42,M,NS,Online
2004,42,M,NS,Telemarketer
2004,42,M,NS,Agent
2004,42,M,NS,Online
2005,42,M,NS,Telemarketer
2005,42,M,NS,Agent
2005,42,M,NS,Online
2006,42,M,NS,Telemarketer
2006,42,M,NS,Agent
2006,42,M,NS,Online
2007,42,M,NS,Telemarketer
2007,42,M,NS,Agent
2007,42,M,NS,Online
2008,42,M,NS,Telemarketer
2008,42,M,NS,Agent
2008,42,M,NS,Online
2009,42,M,NS,Telemarketer
2009,42,M,NS,Agent
2009,42,M,NS,Online
2010,42,M,NS,Telemarketer
2010,42,M,NS,Agent
2010,42,M,NS,Online
2011,42,M,NS,Telemarketer
2011,42,M,NS,Agent
2011,42,M,NS,Online
2012,42,M,NS,Telemarketer
2012,42,M,NS,Agent
2012,42,M,NS,Online
2013,42,M,NS,Telemarketer
2013,42,M,NS,Agent
2013,42,M,NS,Online
2014,42,M,NS,Telemarketer
2014,42,M,NS,Agent
2014,42,M,NS,Online
2015,42,M,NS,Telemarketer
2015,42,M,NS,Agent
2015,42,M,NS,Online
2016,42,M,NS,Telemarketer
2016,42,M,NS,Agent
2016,42,M,NS,Online
2017,42,M,NS,Telemarketer
2017,42,M,NS,Agent
2017,42,M,NS,Online
2018,42,M,NS,Telemarketer
2018,42,M,NS,Agent
2018,42,M,NS,Online
2019,42,M,NS,Telemarketer
2019,42,M,NS,Agent
2019,42,M,NS,Online
2020,42,M,NS,Telemarketer
2020,42,M,NS,Agent
2020,42,M,NS,Online
2021,42,M,NS,Telemarketer
2021,42,M,NS,Agent
2021,42,M,NS,Online
2022,42,M,NS,Telemarketer
2022,42,M,NS,Agent
2022,42,M,NS,Online
2023,42,M,NS,Telemarketer
2023,42,M,NS,Agent
2023,42,M,NS,Online
2001,42,M,S,Telemarketer
2001,42,M,S,Agent
2001,42,M,S,Online
2002,42,M,S,Telemarketer
2002,42,M,S,Agent
2002,42,M,S,Online
2003,42,M,S,Telemarketer
2003,42,M,S,Agent
2003,42,M,S,Online
2004,42,M,S,Telemarketer
2004,42,M,S,Agent
2004,42,M,S,Online
2005,42,M,S,Telemarketer
2005,42,M,S,Agent
2005,42,M,S,Online
2006,42,M,S,Telemarketer
2006,42,M,S,Agent
2006,42,M,S,Online
2007,42,M,S,Telemarketer
2007,42,M,S,Agent
2007,42,M,S,Online
2008,42,M,S,Telemarketer
2008,42,M,S,Agent
