Model Point Number,Policy.type,Issue.year,Issue.age,Sex,Face.amount,Smoker.Status,Underwriting.Class,Distribution.Channel
4157,T20,2024,42,M,100000,NS,very low risk,Online
4158,T20,2024,43,M,100000,NS,very low risk,Online
4159,T20,2024,44,M,100000,NS,very low risk,Online
4160,T20,2024,45,M,100000,NS,very low risk,Online
4161,T20,2024,46,M,100000,NS,very low risk,Online
4162,T20,2024,47,M,100000,NS,very low risk,Online
4163,T20,2024,48,M,100000,NS,very low risk,Online
4164,T20,2024,49,M,100000,NS,very low risk,Online
4165,T20,2024,50,M,100000,NS,very low risk,Online
4166,T20,2024,51,M,100000,NS,very low risk,Online
4167,T20,2024,52,M,100000,NS,very low risk,Online
4168,T20,2024,53,M,100000,NS,very low risk,Online
4169,T20,2024,54,M,100000,NS,very low risk,Online
4170,T20,2024,55,M,100000,NS,very low risk,Online
4171,T20,2024,26,M,100000,NS,very low risk,Online
4172,T20,2024,27,M,100000,NS,very low risk,Online
4173,T20,2024,28,M,100000,NS,very low risk,Online
4174,T20,2024,29,M,100000,NS,very low risk,Online
4175,T20,2024,30,M,100000,NS,very low risk,Online
4176,T20,2024,31,M,100000,NS,very low risk,Online
4177,T20,2024,32,M,100000,NS,very low risk,Online
4178,T20,2024,33,M,100000,NS,very low risk,Online
4179,T20,2024,34,M,100000,NS,very low risk,Online
4180,T20,2024,35,M,100000,NS,very low risk,Online
4181,T20,2024,36,M,100000,NS,very low risk,Online
4182,T20,2024,37,M,100000,NS,very low risk,Online
4183,T20,2024,38,M,100000,NS,very low risk,Online
4184,T20,2024,39,M,100000,NS,very low risk,Online
4185,T20,2024,40,M,100000,NS,very low risk,Online
4186,T20,2024,41,M,100000,NS,very low risk,Online
4187,T20,2024,42,M,100000,NS,very low risk,Online
4188,T20,2024,43,M,100000,NS,very low risk,Online
4189,T20,2024,44,M,100000,NS,very low risk,Online
4190,T20,2024,45,M,100000,NS,very low risk,Online
4191,T20,2024,46,M,100000,NS,very low risk,Online
4192,T20,2024,47,M,100000,NS,very low risk,Online
4193,T20,2024,48,M,100000,NS,very low risk,Online
4194,T20,2024,49,M,100000,NS,very low risk,Online
4195,T20,2024,50,M,100000,NS,very low risk,Online
4196,T20,2024,51,M,100000,NS,very low risk,Online
4197,T20,2024,52,M,100000,NS,very low risk,Online
4198,T20,2024,53,M,100000,NS,very low risk,Online
4199,T20,2024,54,M,100000,NS,very low risk,Online
4200,T20,2024,55,M,100000,NS,very low risk,Online
4201,T20,2024,26,M,100000,NS,very low risk,Online
4202,T20,2024,27,M,100000,NS,very low risk,Online
4203,T20,2024,28,M,100000,NS,very low risk,Online
4204,T20,2024,29,M,100000,NS,very low risk,Online
4205,T20,2024,30,M,100000,NS,very low risk,Online
4206,T20,2024,31,M,100000,NS,very low risk,Online
4207,T20,2024,32,M,100000,NS,very low risk,Online
4208,T20,2024,33,M,100000,NS,very low risk,Online
4209,T20,2024,34,M,100000,NS,very low risk,Online
4210,T20,2024,35,M,100000,NS,very low risk,Online
4211,T20,2024,36,M,100000,NS,very low risk,Online
4212,T20,2024,37,M,100000,NS,very low risk,Online
4213,T20,2024,38,M,100000,NS,very low risk,Online
4214,T20,2024,39,M,100000,NS,very low risk,Online
4215,T20,2024,40,M,100000,NS,very low risk,Online
4216,T20,2024,41,M,100000,NS,very low risk,Online
4217,T20,2024,42,M,100000,NS,very low risk,Online
4218,T20,2024,43,M,100000,NS,very low risk,Online
4219,T20,2024,44,M,100000,NS,very low risk,Online
4220,T20,2024,45,M,100000,NS,very low risk,Online
4221,T20,2024,46,M,100000,NS,very low risk,Online
4222,T20,2024,47,M,100000,NS,very low risk,Online
4223,T20,2024,48,M,100000,NS,very low risk,Online
4224,T20,2024,49,M,100000,NS,very low risk,Online
4225,T20,2024,50,M,100000,NS,very low risk,Online
4226,T20,2024,51,M,100000,NS,very low risk,Online
4227,T20,2024,52,M,100000,NS,very low risk,Online
4228,T20,2024,53,M,100000,NS,very low risk,Online
4229,T20,2024,54,M,100000,NS,very low risk,Online
4230,T20,2024,55,M,100000,NS,very low risk,Online
4231,T20,2024,26,M,100000,NS,very low risk,Online
4232,T20,2024,27,M,100000,NS,very low risk,Online
4233,T20,2024,28,M,100000,NS,very low risk,Online
4234,T20,2024,29,M,100000,NS,very low risk,Online
4235,T20,2024,30,M,100000,NS,very low risk,Online
4236,T20,2024,31,M,100000,NS,very low risk,Online
4237,T20,2024,32,M,100000,NS,very low risk,Online
4238,T20,2024,33,M,100000,NS,very low risk,Online
4239,T20,2024,34,M,100000,NS,very low risk,Online
4240,T20,2024,35,M,100000,NS,very low risk,Online
4241,T20,2024,36,M,100000,NS,very low risk,Online
4242,T20,2024,37,M,100000,NS,very low risk,Online
4243,T20,2024,38,M,100000,NS,very low risk,Online
4244,T20,2024,39,M,100000,NS,very low risk,Online
4245,T20,2024,40,M,100000,NS,very low risk,Online
4246,T20,2024,41,M,100000,NS,very low risk,Online
4247,T20,2024,42,M,100000,NS,very low risk,Online
4248,T20,2024,43,M,100000,NS,very low risk,Online
4249,T20,2024,44,M,100000,NS,very low risk,Online
4250,T20,2024,45,M,100000,NS,very low risk,Online
4251,T20,2024,46,M,100000,NS,very low risk,Online
4252,T20,2024,47,M,100000,NS,very low risk,Online
4253,T20,2024,48,M,100000,NS,very low risk,Online
4254,T20,2024,49,M,100000,NS,very low risk,Online
4255,T20,2024,50,M,100000,NS,very low risk,Online
4256,T20,2024,51,M,100000,NS,very low risk,Online
4257,T20,2024,52,M,100000,NS,very low risk,Online
4258,T20,2024,53,M,100000,NS,very low risk,Online
4259,T20,2024,54,M,100000,NS,very low risk,Online
4260,T20,2024,55,M,100000,NS,very low risk,Online
4261,T20,2024,26,M,100000,NS,very low risk,Online
4262,T20,2024,27,M,100000,NS,very low risk,Online
4263,T20,2024,28,M,100000,NS,very low risk,Online
4264,T20,2024,29,M,100000,NS,very low risk,Online
4265,T20,2024,30,M,100000,NS,very low risk,Online
4266,T20,2024,31,M,100000,NS,very low risk,Online
4267,T20,2024,32,M,100000,NS,very low risk,Online
4268,T20,2024,33,M,100000,NS,very low risk,Online
4269,T20,2024,34,M,100000,NS,very low risk,Online
4270,T20,2024,35,M,100000,NS,very low risk,Online
4271,T20,2024,36,M,100000,NS,very low risk,Online
4272,T20,2024,37,M,100000,NS,very low risk,Online
4273,T20,2024,38,M,100000,NS,very low risk,Online
4274,T20,2024,39,M,100000,NS,very low risk,Online
4275,T20,2024,40,M,100000,NS,very low risk,Online
4276,T20,2024,41,M,100000,NS,very low risk,Online
4277,T20,2024,42,M,100000,NS,very low risk,Online
4278,T20,2024,43,M,100000,NS,very low risk,Online
4279,T20,2024,44,M,100000,NS,very low risk,Online
4280,T20,2024,45,M,100000,NS,very low risk,Online
4281,T20,2024,46,M,100000,NS,very low risk,Online
4282,T20,2024,47,M,100000,NS,very low risk,Online
4283,T20,2024,48,M,100000,NS,very low risk,Online
4284,T20,2024,49,M,100000,NS,very low risk,Online
4285,T20,2024,50,M,100000,NS,very low risk,Online
4286,T20,2024,51,M,100000,NS,very low risk,Online
4287,T20,2024,52,M,100000,NS,very low risk,Online
4288,T20,2024,53,M,100000,NS,very low risk,Online
4289,T20,2024,54,M,100000,NS,very low risk,Online
4290,T20,2024,55,M,100000,NS,very low risk,Online
4291,T20,2024,26,M,100000,NS,very low risk,Online
4292,T20,2024,27,M,100000,NS,very low risk,Online
4293,T20,2024,28,M,100000,NS,very low risk,Online
4294,T20,2024,29,M,100000,NS,very low risk,Online
4295,T20,2024,30,M,100000,NS,very low risk,Online
4296,T20,2024,31,M,100000,NS,very low risk,Online
4297,T20,2024,32,M,100000,NS,very low risk,Online
4298,T20,2024,33,M,100000,NS,very low risk,Online
4299,T20,2024,34,M,100000,NS,very low risk,Online
4300,T20,2024,35,M,100000,NS,very low risk,Online
4301,T20,2024,36,M,100000,NS,very low risk,Online
4302,T20,2024,37,M,100000,NS,very low risk,Online
4303,T20,2024,38,M,100000,NS,very low risk,Online
4304,T20,2024,39,M,100000,NS,very low risk,Online
4305,T20,2024,40,M,100000,NS,very low risk,Online
4306,T20,2024,41,M,100000,NS,very low risk,Online
4307,T20,2024,42,M,100000,NS,very low risk,Online
4308,T20,2024,43,M,100000,NS,very low risk,Online
4309,T20,2024,44,M,100000,NS,very low risk,Online
4310,T20,2024,45,M,100000,NS,very low risk,Online
4311,T20,2024,46,M,100000,NS,very low risk,Online
4312,T20,2024,47,M,100000,NS,very low risk,Online
4313,T20,2024,48,M,100000,NS,very low risk,Online
4314,T20,2024,49,M,100000,NS,very low risk,Online
4315,T20,2024,50,M,100000,NS,very low risk,Online
4316,T20,2024,51,M,100000,NS,very low risk,Online
4317,T20,2024,52,M,100000,NS,very low risk,Online
4318,T20,2024,53,M,100000,NS,very low risk,Online
4319,T20,2024,54,M,100000,NS,very low risk,Online
4320,T20,2024,55,M,100000,NS,very low risk,Online
4321,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4322,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4323,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4324,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4325,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4326,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4327,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4328,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4329,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4330,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4331,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4332,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4333,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4334,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4335,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4336,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4337,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4338,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4339,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4340,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4341,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4342,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4343,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4344,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4345,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4346,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4347,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4348,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4349,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4350,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4351,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4352,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4353,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4354,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4355,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4356,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4357,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4358,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4359,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4360,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4361,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4362,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4363,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4364,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4365,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4366,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4367,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4368,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4369,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4370,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4371,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4372,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4373,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4374,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4375,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4376,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4377,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4378,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4379,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4380,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4381,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4382,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4383,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4384,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4385,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4386,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4387,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4388,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4389,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4390,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4391,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4392,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4393,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4394,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4395,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4396,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4397,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4398,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4399,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4400,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4401,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4402,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4403,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4404,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4405,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4406,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4407,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4408,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4409,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4410,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4411,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4412,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4413,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4414,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4415,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4416,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4417,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4418,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4419,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4420,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4421,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4422,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4423,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4424,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4425,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4426,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4427,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4428,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4429,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4430,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4431,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4432,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4433,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4434,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4435,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4436,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4437,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4438,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4439,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4440,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4441,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4442,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4443,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4444,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4445,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4446,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4447,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4448,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4449,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4450,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4451,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4452,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4453,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4454,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4455,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4456,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4457,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4458,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4459,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4460,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4461,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4462,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4463,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4464,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4465,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4466,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4467,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4468,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4469,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4470,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4471,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4472,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4473,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4474,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4475,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4476,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4477,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4478,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4479,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4480,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4481,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4482,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4483,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4484,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4485,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4486,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4487,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4488,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4489,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4490,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4491,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4492,T20,2024,47,M,100000,NS,very low risk,Telemarketer
4493,T20,2024,48,M,100000,NS,very low risk,Telemarketer
4494,T20,2024,49,M,100000,NS,very low risk,Telemarketer
4495,T20,2024,50,M,100000,NS,very low risk,Telemarketer
4496,T20,2024,51,M,100000,NS,very low risk,Telemarketer
4497,T20,2024,52,M,100000,NS,very low risk,Telemarketer
4498,T20,2024,53,M,100000,NS,very low risk,Telemarketer
4499,T20,2024,54,M,100000,NS,very low risk,Telemarketer
4500,T20,2024,55,M,100000,NS,very low risk,Telemarketer
4501,T20,2024,26,M,100000,NS,very low risk,Telemarketer
4502,T20,2024,27,M,100000,NS,very low risk,Telemarketer
4503,T20,2024,28,M,100000,NS,very low risk,Telemarketer
4504,T20,2024,29,M,100000,NS,very low risk,Telemarketer
4505,T20,2024,30,M,100000,NS,very low risk,Telemarketer
4506,T20,2024,31,M,100000,NS,very low risk,Telemarketer
4507,T20,2024,32,M,100000,NS,very low risk,Telemarketer
4508,T20,2024,33,M,100000,NS,very low risk,Telemarketer
4509,T20,2024,34,M,100000,NS,very low risk,Telemarketer
4510,T20,2024,35,M,100000,NS,very low risk,Telemarketer
4511,T20,2024,36,M,100000,NS,very low risk,Telemarketer
4512,T20,2024,37,M,100000,NS,very low risk,Telemarketer
4513,T20,2024,38,M,100000,NS,very low risk,Telemarketer
4514,T20,2024,39,M,100000,NS,very low risk,Telemarketer
4515,T20,2024,40,M,100000,NS,very low risk,Telemarketer
4516,T20,2024,41,M,100000,NS,very low risk,Telemarketer
4517,T20,2024,42,M,100000,NS,very low risk,Telemarketer
4518,T20,2024,43,M,100000,NS,very low risk,Telemarketer
4519,T20,2024,44,M,100000,NS,very low risk,Telemarketer
4520,T20,2024,45,M,100000,NS,very low risk,Telemarketer
4521,T20,2024,46,M,100000,NS,very low risk,Telemarketer
4522,T20,2024,47,M,100000,NS,very low risk,Telemarketer
